id,cltv
123276,127531.3613
123277,123379.1713
123278,151838.1986
123279,51156.17603
123280,127531.3613
123281,108083.6335
123282,127531.3613
123283,61261.4673
123284,47603.8499
123285,127531.3613
123286,108083.6335
123287,127531.3613
123288,108083.6335
123289,153235.3284
123290,127531.3613
123291,127531.3613
123292,93832.81876
123293,112399.8487
123294,51156.17603
123295,127531.3613
123296,47603.8499
123297,47603.8499
123298,112399.8487
123299,47603.8499
123300,93832.81876
123301,112399.8487
123302,47603.8499
123303,127531.3613
123304,93832.81876
123305,127531.3613
123306,93832.81876
123307,153235.3284
123308,108083.6335
123309,47603.8499
123310,47603.8499
123311,51156.17603
123312,127531.3613
123313,61261.4673
123314,112399.8487
123315,127531.3613
123316,123379.1713
123317,51156.17603
123318,108083.6335
123319,108083.6335
123320,108083.6335
123321,112399.8487
123322,51156.17603
123323,51156.17603
123324,108083.6335
123325,93832.81876
123326,47603.8499
123327,47603.8499
123328,47603.8499
123329,112399.8487
123330,108083.6335
123331,127531.3613
123332,51156.17603
123333,108083.6335
123334,151838.1986
123335,112399.8487
123336,51156.17603
123337,123379.1713
123338,127531.3613
123339,47603.8499
123340,127531.3613
123341,47603.8499
123342,108083.6335
123343,108083.6335
123344,153235.3284
123345,51156.17603
123346,51156.17603
123347,93832.81876
123348,112399.8487
123349,112399.8487
123350,127531.3613
123351,93832.81876
123352,127531.3613
123353,51156.17603
123354,51156.17603
123355,51156.17603
123356,153235.3284
123357,151838.1986
123358,93832.81876
123359,47603.8499
123360,108083.6335
123361,108083.6335
123362,51156.17603
123363,108083.6335
123364,47603.8499
123365,130315.1487
123366,51156.17603
123367,51156.17603
123368,153235.3284
123369,127531.3613
123370,127531.3613
123371,112399.8487
123372,93832.81876
123373,127531.3613
123374,127531.3613
123375,108083.6335
123376,127531.3613
123377,112399.8487
123378,130315.1487
123379,93832.81876
123380,123379.1713
123381,47603.8499
123382,127531.3613
123383,127531.3613
123384,127531.3613
123385,112399.8487
123386,123379.1713
123387,51156.17603
123388,130315.1487
123389,130315.1487
123390,51156.17603
123391,108083.6335
123392,112399.8487
123393,51156.17603
123394,108083.6335
123395,51156.17603
123396,51156.17603
123397,47603.8499
123398,127531.3613
123399,127531.3613
123400,93832.81876
123401,130315.1487
123402,127531.3613
123403,47603.8499
123404,51156.17603
123405,108083.6335
123406,108083.6335
123407,93832.81876
123408,112399.8487
123409,51156.17603
123410,127531.3613
123411,127531.3613
123412,93832.81876
123413,112399.8487
123414,127531.3613
123415,51156.17603
123416,47603.8499
123417,108083.6335
123418,127531.3613
123419,127531.3613
123420,93832.81876
123421,93832.81876
123422,123379.1713
123423,127531.3613
123424,108083.6335
123425,51156.17603
123426,127531.3613
123427,51156.17603
123428,93832.81876
123429,61261.4673
123430,51156.17603
123431,93832.81876
123432,112399.8487
123433,127531.3613
123434,130315.1487
123435,108083.6335
123436,51156.17603
123437,47603.8499
123438,123379.1713
123439,51156.17603
123440,51156.17603
123441,93832.81876
123442,47603.8499
123443,51156.17603
123444,93832.81876
123445,51156.17603
123446,151838.1986
123447,127531.3613
123448,51156.17603
123449,127531.3613
123450,93832.81876
123451,108083.6335
123452,127531.3613
123453,108083.6335
123454,151838.1986
123455,51156.17603
123456,108083.6335
123457,108083.6335
123458,153235.3284
123459,93832.81876
123460,47603.8499
123461,127531.3613
123462,108083.6335
123463,108083.6335
123464,112399.8487
123465,112399.8487
123466,61261.4673
123467,108083.6335
123468,51156.17603
123469,130315.1487
123470,51156.17603
123471,127531.3613
123472,112399.8487
123473,127531.3613
123474,153235.3284
123475,61261.4673
123476,127531.3613
123477,51156.17603
123478,51156.17603
123479,127531.3613
123480,47603.8499
123481,153235.3284
123482,127531.3613
123483,51156.17603
123484,47603.8499
123485,51156.17603
123486,51156.17603
123487,93832.81876
123488,93832.81876
123489,108083.6335
123490,153235.3284
123491,127531.3613
123492,61261.4673
123493,153235.3284
123494,93832.81876
123495,51156.17603
123496,47603.8499
123497,93832.81876
123498,151838.1986
123499,47603.8499
123500,108083.6335
123501,51156.17603
123502,108083.6335
123503,51156.17603
123504,127531.3613
123505,127531.3613
123506,51156.17603
123507,153235.3284
123508,108083.6335
123509,127531.3613
123510,153235.3284
123511,108083.6335
123512,47603.8499
123513,93832.81876
123514,123379.1713
123515,130315.1487
123516,93832.81876
123517,108083.6335
123518,108083.6335
123519,51156.17603
123520,127531.3613
123521,93832.81876
123522,93832.81876
123523,127531.3613
123524,130315.1487
123525,112399.8487
123526,51156.17603
123527,51156.17603
123528,51156.17603
123529,51156.17603
123530,130315.1487
123531,93832.81876
123532,112399.8487
123533,112399.8487
123534,127531.3613
123535,93832.81876
123536,47603.8499
123537,51156.17603
123538,112399.8487
123539,108083.6335
123540,51156.17603
123541,51156.17603
123542,127531.3613
123543,47603.8499
123544,127531.3613
123545,108083.6335
123546,112399.8487
123547,108083.6335
123548,108083.6335
123549,123379.1713
123550,112399.8487
123551,51156.17603
123552,51156.17603
123553,153235.3284
123554,112399.8487
123555,130315.1487
123556,47603.8499
123557,127531.3613
123558,47603.8499
123559,123379.1713
123560,151838.1986
123561,108083.6335
123562,47603.8499
123563,47603.8499
123564,123379.1713
123565,112399.8487
123566,127531.3613
123567,51156.17603
123568,127531.3613
123569,112399.8487
123570,153235.3284
123571,112399.8487
123572,130315.1487
123573,108083.6335
123574,127531.3613
123575,51156.17603
123576,153235.3284
123577,153235.3284
123578,151838.1986
123579,51156.17603
123580,123379.1713
123581,108083.6335
123582,127531.3613
123583,127531.3613
123584,47603.8499
123585,123379.1713
123586,108083.6335
123587,112399.8487
123588,108083.6335
123589,112399.8487
123590,127531.3613
123591,127531.3613
123592,51156.17603
123593,51156.17603
123594,51156.17603
123595,93832.81876
123596,153235.3284
123597,47603.8499
123598,108083.6335
123599,153235.3284
123600,127531.3613
123601,108083.6335
123602,51156.17603
123603,123379.1713
123604,93832.81876
123605,127531.3613
123606,47603.8499
123607,127531.3613
123608,127531.3613
123609,93832.81876
123610,130315.1487
123611,108083.6335
123612,127531.3613
123613,47603.8499
123614,127531.3613
123615,51156.17603
123616,47603.8499
123617,130315.1487
123618,112399.8487
123619,112399.8487
123620,108083.6335
123621,47603.8499
123622,51156.17603
123623,108083.6335
123624,51156.17603
123625,108083.6335
123626,108083.6335
123627,93832.81876
123628,123379.1713
123629,108083.6335
123630,108083.6335
123631,51156.17603
123632,47603.8499
123633,47603.8499
123634,112399.8487
123635,61261.4673
123636,108083.6335
123637,61261.4673
123638,123379.1713
123639,130315.1487
123640,127531.3613
123641,153235.3284
123642,123379.1713
123643,93832.81876
123644,47603.8499
123645,153235.3284
123646,112399.8487
123647,127531.3613
123648,93832.81876
123649,153235.3284
123650,153235.3284
123651,127531.3613
123652,51156.17603
123653,108083.6335
123654,123379.1713
123655,93832.81876
123656,153235.3284
123657,112399.8487
123658,153235.3284
123659,93832.81876
123660,127531.3613
123661,93832.81876
123662,108083.6335
123663,112399.8487
123664,108083.6335
123665,51156.17603
123666,153235.3284
123667,51156.17603
123668,123379.1713
123669,51156.17603
123670,123379.1713
123671,51156.17603
123672,93832.81876
123673,47603.8499
123674,108083.6335
123675,127531.3613
123676,108083.6335
123677,93832.81876
123678,153235.3284
123679,108083.6335
123680,153235.3284
123681,93832.81876
123682,123379.1713
123683,51156.17603
123684,108083.6335
123685,153235.3284
123686,123379.1713
123687,61261.4673
123688,61261.4673
123689,127531.3613
123690,51156.17603
123691,108083.6335
123692,108083.6335
123693,47603.8499
123694,93832.81876
123695,51156.17603
123696,127531.3613
123697,93832.81876
123698,108083.6335
123699,51156.17603
123700,123379.1713
123701,153235.3284
123702,51156.17603
123703,112399.8487
123704,112399.8487
123705,108083.6335
123706,123379.1713
123707,127531.3613
123708,130315.1487
123709,51156.17603
123710,108083.6335
123711,108083.6335
123712,51156.17603
123713,153235.3284
123714,127531.3613
123715,108083.6335
123716,51156.17603
123717,127531.3613
123718,51156.17603
123719,127531.3613
123720,123379.1713
123721,153235.3284
123722,153235.3284
123723,47603.8499
123724,153235.3284
123725,112399.8487
123726,153235.3284
123727,112399.8487
123728,127531.3613
123729,93832.81876
123730,51156.17603
123731,108083.6335
123732,127531.3613
123733,108083.6335
123734,127531.3613
123735,112399.8487
123736,127531.3613
123737,51156.17603
123738,93832.81876
123739,108083.6335
123740,51156.17603
123741,93832.81876
123742,51156.17603
123743,51156.17603
123744,123379.1713
123745,51156.17603
123746,112399.8487
123747,47603.8499
123748,108083.6335
123749,112399.8487
123750,61261.4673
123751,127531.3613
123752,108083.6335
123753,47603.8499
123754,51156.17603
123755,51156.17603
123756,51156.17603
123757,127531.3613
123758,51156.17603
123759,151838.1986
123760,123379.1713
123761,123379.1713
123762,47603.8499
123763,127531.3613
123764,127531.3613
123765,108083.6335
123766,127531.3613
123767,112399.8487
123768,51156.17603
123769,123379.1713
123770,108083.6335
123771,108083.6335
123772,108083.6335
123773,127531.3613
123774,127531.3613
123775,108083.6335
123776,153235.3284
123777,51156.17603
123778,47603.8499
123779,127531.3613
123780,108083.6335
123781,123379.1713
123782,112399.8487
123783,127531.3613
123784,127531.3613
123785,127531.3613
123786,127531.3613
123787,127531.3613
123788,108083.6335
123789,47603.8499
123790,47603.8499
123791,47603.8499
123792,112399.8487
123793,51156.17603
123794,127531.3613
123795,108083.6335
123796,47603.8499
123797,51156.17603
123798,61261.4673
123799,93832.81876
123800,47603.8499
123801,51156.17603
123802,51156.17603
123803,112399.8487
123804,108083.6335
123805,127531.3613
123806,127531.3613
123807,151838.1986
123808,130315.1487
123809,127531.3613
123810,108083.6335
123811,51156.17603
123812,123379.1713
123813,127531.3613
123814,123379.1713
123815,51156.17603
123816,51156.17603
123817,93832.81876
123818,108083.6335
123819,127531.3613
123820,47603.8499
123821,112399.8487
123822,127531.3613
123823,112399.8487
123824,51156.17603
123825,123379.1713
123826,127531.3613
123827,123379.1713
123828,127531.3613
123829,93832.81876
123830,127531.3613
123831,151838.1986
123832,51156.17603
123833,51156.17603
123834,51156.17603
123835,153235.3284
123836,108083.6335
123837,153235.3284
123838,93832.81876
123839,51156.17603
123840,127531.3613
123841,51156.17603
123842,51156.17603
123843,123379.1713
123844,93832.81876
123845,47603.8499
123846,93832.81876
123847,127531.3613
123848,51156.17603
123849,153235.3284
123850,51156.17603
123851,108083.6335
123852,123379.1713
123853,112399.8487
123854,127531.3613
123855,130315.1487
123856,123379.1713
123857,127531.3613
123858,127531.3613
123859,93832.81876
123860,153235.3284
123861,51156.17603
123862,47603.8499
123863,153235.3284
123864,47603.8499
123865,108083.6335
123866,130315.1487
123867,61261.4673
123868,153235.3284
123869,153235.3284
123870,47603.8499
123871,51156.17603
123872,51156.17603
123873,108083.6335
123874,47603.8499
123875,153235.3284
123876,153235.3284
123877,93832.81876
123878,127531.3613
123879,127531.3613
123880,108083.6335
123881,47603.8499
123882,127531.3613
123883,93832.81876
123884,127531.3613
123885,61261.4673
123886,123379.1713
123887,127531.3613
123888,51156.17603
123889,108083.6335
123890,108083.6335
123891,61261.4673
123892,130315.1487
123893,108083.6335
123894,47603.8499
123895,108083.6335
123896,127531.3613
123897,127531.3613
123898,93832.81876
123899,108083.6335
123900,130315.1487
123901,127531.3613
123902,127531.3613
123903,123379.1713
123904,93832.81876
123905,51156.17603
123906,127531.3613
123907,130315.1487
123908,47603.8499
123909,123379.1713
123910,93832.81876
123911,127531.3613
123912,112399.8487
123913,108083.6335
123914,108083.6335
123915,112399.8487
123916,127531.3613
123917,123379.1713
123918,153235.3284
123919,127531.3613
123920,112399.8487
123921,51156.17603
123922,47603.8499
123923,123379.1713
123924,47603.8499
123925,153235.3284
123926,127531.3613
123927,108083.6335
123928,153235.3284
123929,123379.1713
123930,47603.8499
123931,93832.81876
123932,51156.17603
123933,51156.17603
123934,153235.3284
123935,47603.8499
123936,127531.3613
123937,93832.81876
123938,127531.3613
123939,108083.6335
123940,127531.3613
123941,127531.3613
123942,123379.1713
123943,51156.17603
123944,47603.8499
123945,51156.17603
123946,47603.8499
123947,47603.8499
123948,108083.6335
123949,51156.17603
123950,153235.3284
123951,47603.8499
123952,108083.6335
123953,127531.3613
123954,47603.8499
123955,61261.4673
123956,123379.1713
123957,153235.3284
123958,47603.8499
123959,51156.17603
123960,112399.8487
123961,93832.81876
123962,47603.8499
123963,112399.8487
123964,127531.3613
123965,51156.17603
123966,93832.81876
123967,108083.6335
123968,93832.81876
123969,151838.1986
123970,112399.8487
123971,108083.6335
123972,108083.6335
123973,123379.1713
123974,112399.8487
123975,151838.1986
123976,51156.17603
123977,127531.3613
123978,153235.3284
123979,127531.3613
123980,93832.81876
123981,47603.8499
123982,127531.3613
123983,153235.3284
123984,153235.3284
123985,112399.8487
123986,108083.6335
123987,153235.3284
123988,51156.17603
123989,123379.1713
123990,47603.8499
123991,51156.17603
123992,47603.8499
123993,51156.17603
123994,51156.17603
123995,61261.4673
123996,123379.1713
123997,108083.6335
123998,108083.6335
123999,123379.1713
124000,51156.17603
124001,127531.3613
124002,108083.6335
124003,47603.8499
124004,127531.3613
124005,123379.1713
124006,112399.8487
124007,123379.1713
124008,51156.17603
124009,51156.17603
124010,153235.3284
124011,93832.81876
124012,108083.6335
124013,93832.81876
124014,51156.17603
124015,153235.3284
124016,51156.17603
124017,153235.3284
124018,108083.6335
124019,112399.8487
124020,51156.17603
124021,93832.81876
124022,127531.3613
124023,47603.8499
124024,112399.8487
124025,108083.6335
124026,61261.4673
124027,51156.17603
124028,123379.1713
124029,123379.1713
124030,112399.8487
124031,51156.17603
124032,47603.8499
124033,51156.17603
124034,127531.3613
124035,51156.17603
124036,108083.6335
124037,47603.8499
124038,93832.81876
124039,51156.17603
124040,93832.81876
124041,51156.17603
124042,108083.6335
124043,93832.81876
124044,93832.81876
124045,108083.6335
124046,130315.1487
124047,93832.81876
124048,108083.6335
124049,130315.1487
124050,112399.8487
124051,51156.17603
124052,127531.3613
124053,108083.6335
124054,112399.8487
124055,153235.3284
124056,51156.17603
124057,112399.8487
124058,127531.3613
124059,123379.1713
124060,47603.8499
124061,93832.81876
124062,127531.3613
124063,51156.17603
124064,153235.3284
124065,153235.3284
124066,123379.1713
124067,123379.1713
124068,112399.8487
124069,153235.3284
124070,51156.17603
124071,123379.1713
124072,108083.6335
124073,51156.17603
124074,123379.1713
124075,108083.6335
124076,108083.6335
124077,127531.3613
124078,108083.6335
124079,93832.81876
124080,127531.3613
124081,153235.3284
124082,127531.3613
124083,123379.1713
124084,108083.6335
124085,130315.1487
124086,127531.3613
124087,93832.81876
124088,127531.3613
124089,47603.8499
124090,93832.81876
124091,51156.17603
124092,112399.8487
124093,153235.3284
124094,127531.3613
124095,127531.3613
124096,93832.81876
124097,123379.1713
124098,127531.3613
124099,153235.3284
124100,51156.17603
124101,108083.6335
124102,130315.1487
124103,93832.81876
124104,51156.17603
124105,47603.8499
124106,108083.6335
124107,61261.4673
124108,51156.17603
124109,127531.3613
124110,93832.81876
124111,130315.1487
124112,112399.8487
124113,151838.1986
124114,127531.3613
124115,93832.81876
124116,127531.3613
124117,127531.3613
124118,127531.3613
124119,123379.1713
124120,112399.8487
124121,127531.3613
124122,47603.8499
124123,51156.17603
124124,123379.1713
124125,47603.8499
124126,127531.3613
124127,93832.81876
124128,112399.8487
124129,151838.1986
124130,127531.3613
124131,130315.1487
124132,153235.3284
124133,108083.6335
124134,127531.3613
124135,93832.81876
124136,93832.81876
124137,153235.3284
124138,93832.81876
124139,127531.3613
124140,123379.1713
124141,130315.1487
124142,127531.3613
124143,51156.17603
124144,112399.8487
124145,93832.81876
124146,112399.8487
124147,127531.3613
124148,127531.3613
124149,112399.8487
124150,51156.17603
124151,123379.1713
124152,153235.3284
124153,127531.3613
124154,108083.6335
124155,93832.81876
124156,123379.1713
124157,127531.3613
124158,108083.6335
124159,51156.17603
124160,61261.4673
124161,112399.8487
124162,93832.81876
124163,127531.3613
124164,51156.17603
124165,112399.8487
124166,123379.1713
124167,93832.81876
124168,127531.3613
124169,127531.3613
124170,51156.17603
124171,93832.81876
124172,61261.4673
124173,51156.17603
124174,51156.17603
124175,127531.3613
124176,127531.3613
124177,123379.1713
124178,151838.1986
124179,123379.1713
124180,123379.1713
124181,153235.3284
124182,61261.4673
124183,127531.3613
124184,108083.6335
124185,61261.4673
124186,47603.8499
124187,151838.1986
124188,130315.1487
124189,51156.17603
124190,47603.8499
124191,153235.3284
124192,127531.3613
124193,93832.81876
124194,51156.17603
124195,108083.6335
124196,47603.8499
124197,127531.3613
124198,123379.1713
124199,127531.3613
124200,93832.81876
124201,47603.8499
124202,153235.3284
124203,127531.3613
124204,108083.6335
124205,51156.17603
124206,127531.3613
124207,108083.6335
124208,123379.1713
124209,51156.17603
124210,51156.17603
124211,127531.3613
124212,93832.81876
124213,153235.3284
124214,112399.8487
124215,127531.3613
124216,47603.8499
124217,51156.17603
124218,153235.3284
124219,123379.1713
124220,51156.17603
124221,127531.3613
124222,108083.6335
124223,112399.8487
124224,51156.17603
124225,51156.17603
124226,108083.6335
124227,112399.8487
124228,47603.8499
124229,51156.17603
124230,112399.8487
124231,51156.17603
124232,51156.17603
124233,108083.6335
124234,61261.4673
124235,61261.4673
124236,112399.8487
124237,127531.3613
124238,61261.4673
124239,108083.6335
124240,127531.3613
124241,51156.17603
124242,123379.1713
124243,47603.8499
124244,123379.1713
124245,51156.17603
124246,127531.3613
124247,112399.8487
124248,127531.3613
124249,127531.3613
124250,51156.17603
124251,127531.3613
124252,61261.4673
124253,127531.3613
124254,112399.8487
124255,51156.17603
124256,93832.81876
124257,127531.3613
124258,93832.81876
124259,61261.4673
124260,108083.6335
124261,61261.4673
124262,51156.17603
124263,127531.3613
124264,130315.1487
124265,51156.17603
124266,108083.6335
124267,108083.6335
124268,93832.81876
124269,61261.4673
124270,151838.1986
124271,123379.1713
124272,153235.3284
124273,127531.3613
124274,93832.81876
124275,153235.3284
124276,151838.1986
124277,108083.6335
124278,127531.3613
124279,93832.81876
124280,112399.8487
124281,127531.3613
124282,61261.4673
124283,61261.4673
124284,112399.8487
124285,127531.3613
124286,51156.17603
124287,51156.17603
124288,51156.17603
124289,93832.81876
124290,47603.8499
124291,153235.3284
124292,108083.6335
124293,127531.3613
124294,153235.3284
124295,51156.17603
124296,51156.17603
124297,51156.17603
124298,93832.81876
124299,47603.8499
124300,112399.8487
124301,108083.6335
124302,112399.8487
124303,51156.17603
124304,51156.17603
124305,123379.1713
124306,93832.81876
124307,61261.4673
124308,108083.6335
124309,47603.8499
124310,123379.1713
124311,127531.3613
124312,108083.6335
124313,127531.3613
124314,123379.1713
124315,51156.17603
124316,112399.8487
124317,51156.17603
124318,51156.17603
124319,108083.6335
124320,51156.17603
124321,153235.3284
124322,108083.6335
124323,93832.81876
124324,47603.8499
124325,153235.3284
124326,123379.1713
124327,108083.6335
124328,153235.3284
124329,153235.3284
124330,51156.17603
124331,51156.17603
124332,108083.6335
124333,93832.81876
124334,47603.8499
124335,127531.3613
124336,51156.17603
124337,51156.17603
124338,51156.17603
124339,93832.81876
124340,108083.6335
124341,130315.1487
124342,108083.6335
124343,47603.8499
124344,127531.3613
124345,153235.3284
124346,123379.1713
124347,108083.6335
124348,47603.8499
124349,108083.6335
124350,93832.81876
124351,127531.3613
124352,51156.17603
124353,127531.3613
124354,108083.6335
124355,112399.8487
124356,108083.6335
124357,153235.3284
124358,153235.3284
124359,93832.81876
124360,153235.3284
124361,108083.6335
124362,153235.3284
124363,127531.3613
124364,123379.1713
124365,51156.17603
124366,47603.8499
124367,127531.3613
124368,127531.3613
124369,47603.8499
124370,51156.17603
124371,47603.8499
124372,112399.8487
124373,153235.3284
124374,127531.3613
124375,123379.1713
124376,108083.6335
124377,127531.3613
124378,127531.3613
124379,108083.6335
124380,51156.17603
124381,51156.17603
124382,47603.8499
124383,127531.3613
124384,51156.17603
124385,153235.3284
124386,130315.1487
124387,47603.8499
124388,51156.17603
124389,47603.8499
124390,108083.6335
124391,130315.1487
124392,47603.8499
124393,61261.4673
124394,127531.3613
124395,51156.17603
124396,112399.8487
124397,51156.17603
124398,47603.8499
124399,153235.3284
124400,93832.81876
124401,47603.8499
124402,51156.17603
124403,127531.3613
124404,93832.81876
124405,93832.81876
124406,51156.17603
124407,108083.6335
124408,51156.17603
124409,93832.81876
124410,93832.81876
124411,112399.8487
124412,51156.17603
124413,93832.81876
124414,112399.8487
124415,47603.8499
124416,130315.1487
124417,112399.8487
124418,51156.17603
124419,151838.1986
124420,108083.6335
124421,47603.8499
124422,93832.81876
124423,51156.17603
124424,127531.3613
124425,112399.8487
124426,127531.3613
124427,108083.6335
124428,127531.3613
124429,127531.3613
124430,93832.81876
124431,127531.3613
124432,61261.4673
124433,153235.3284
124434,108083.6335
124435,153235.3284
124436,127531.3613
124437,127531.3613
124438,153235.3284
124439,127531.3613
124440,112399.8487
124441,127531.3613
124442,123379.1713
124443,127531.3613
124444,47603.8499
124445,108083.6335
124446,51156.17603
124447,112399.8487
124448,112399.8487
124449,93832.81876
124450,51156.17603
124451,51156.17603
124452,47603.8499
124453,112399.8487
124454,51156.17603
124455,108083.6335
124456,93832.81876
124457,127531.3613
124458,127531.3613
124459,112399.8487
124460,51156.17603
124461,112399.8487
124462,93832.81876
124463,47603.8499
124464,47603.8499
124465,112399.8487
124466,93832.81876
124467,123379.1713
124468,51156.17603
124469,47603.8499
124470,153235.3284
124471,108083.6335
124472,127531.3613
124473,127531.3613
124474,51156.17603
124475,127531.3613
124476,151838.1986
124477,108083.6335
124478,47603.8499
124479,123379.1713
124480,127531.3613
124481,47603.8499
124482,108083.6335
124483,127531.3613
124484,127531.3613
124485,151838.1986
124486,108083.6335
124487,108083.6335
124488,51156.17603
124489,51156.17603
124490,51156.17603
124491,51156.17603
124492,112399.8487
124493,127531.3613
124494,112399.8487
124495,123379.1713
124496,151838.1986
124497,153235.3284
124498,127531.3613
124499,153235.3284
124500,123379.1713
124501,130315.1487
124502,127531.3613
124503,47603.8499
124504,127531.3613
124505,51156.17603
124506,127531.3613
124507,108083.6335
124508,47603.8499
124509,61261.4673
124510,47603.8499
124511,153235.3284
124512,108083.6335
124513,93832.81876
124514,112399.8487
124515,127531.3613
124516,123379.1713
124517,47603.8499
124518,127531.3613
124519,108083.6335
124520,127531.3613
124521,47603.8499
124522,127531.3613
124523,108083.6335
124524,51156.17603
124525,108083.6335
124526,93832.81876
124527,51156.17603
124528,153235.3284
124529,127531.3613
124530,93832.81876
124531,108083.6335
124532,51156.17603
124533,127531.3613
124534,108083.6335
124535,153235.3284
124536,51156.17603
124537,153235.3284
124538,51156.17603
124539,61261.4673
124540,93832.81876
124541,123379.1713
124542,127531.3613
124543,47603.8499
124544,112399.8487
124545,51156.17603
124546,108083.6335
124547,112399.8487
124548,112399.8487
124549,51156.17603
124550,130315.1487
124551,93832.81876
124552,47603.8499
124553,123379.1713
124554,108083.6335
124555,47603.8499
124556,51156.17603
124557,151838.1986
124558,112399.8487
124559,112399.8487
124560,51156.17603
124561,127531.3613
124562,127531.3613
124563,127531.3613
124564,123379.1713
124565,123379.1713
124566,51156.17603
124567,112399.8487
124568,153235.3284
124569,112399.8487
124570,112399.8487
124571,51156.17603
124572,47603.8499
124573,51156.17603
124574,61261.4673
124575,153235.3284
124576,112399.8487
124577,47603.8499
124578,123379.1713
124579,127531.3613
124580,47603.8499
124581,123379.1713
124582,51156.17603
124583,112399.8487
124584,93832.81876
124585,108083.6335
124586,112399.8487
124587,127531.3613
124588,47603.8499
124589,112399.8487
124590,93832.81876
124591,108083.6335
124592,108083.6335
124593,112399.8487
124594,108083.6335
124595,51156.17603
124596,51156.17603
124597,123379.1713
124598,108083.6335
124599,153235.3284
124600,51156.17603
124601,153235.3284
124602,123379.1713
124603,51156.17603
124604,112399.8487
124605,153235.3284
124606,153235.3284
124607,153235.3284
124608,108083.6335
124609,47603.8499
124610,93832.81876
124611,112399.8487
124612,127531.3613
124613,127531.3613
124614,51156.17603
124615,93832.81876
124616,93832.81876
124617,51156.17603
124618,153235.3284
124619,108083.6335
124620,112399.8487
124621,127531.3613
124622,47603.8499
124623,153235.3284
124624,93832.81876
124625,130315.1487
124626,108083.6335
124627,112399.8487
124628,112399.8487
124629,112399.8487
124630,127531.3613
124631,127531.3613
124632,123379.1713
124633,61261.4673
124634,51156.17603
124635,123379.1713
124636,123379.1713
124637,108083.6335
124638,127531.3613
124639,108083.6335
124640,127531.3613
124641,61261.4673
124642,123379.1713
124643,47603.8499
124644,127531.3613
124645,108083.6335
124646,127531.3613
124647,123379.1713
124648,130315.1487
124649,93832.81876
124650,93832.81876
124651,127531.3613
124652,51156.17603
124653,51156.17603
124654,61261.4673
124655,108083.6335
124656,51156.17603
124657,153235.3284
124658,123379.1713
124659,127531.3613
124660,127531.3613
124661,123379.1713
124662,51156.17603
124663,112399.8487
124664,112399.8487
124665,51156.17603
124666,153235.3284
124667,51156.17603
124668,127531.3613
124669,47603.8499
124670,47603.8499
124671,108083.6335
124672,127531.3613
124673,112399.8487
124674,93832.81876
124675,47603.8499
124676,51156.17603
124677,127531.3613
124678,127531.3613
124679,108083.6335
124680,123379.1713
124681,93832.81876
124682,108083.6335
124683,112399.8487
124684,153235.3284
124685,153235.3284
124686,93832.81876
124687,112399.8487
124688,112399.8487
124689,51156.17603
124690,127531.3613
124691,153235.3284
124692,127531.3613
124693,108083.6335
124694,123379.1713
124695,130315.1487
124696,112399.8487
124697,127531.3613
124698,130315.1487
124699,130315.1487
124700,51156.17603
124701,51156.17603
124702,47603.8499
124703,61261.4673
124704,127531.3613
124705,127531.3613
124706,47603.8499
124707,61261.4673
124708,51156.17603
124709,51156.17603
124710,47603.8499
124711,47603.8499
124712,93832.81876
124713,51156.17603
124714,61261.4673
124715,61261.4673
124716,153235.3284
124717,127531.3613
124718,130315.1487
124719,108083.6335
124720,51156.17603
124721,51156.17603
124722,51156.17603
124723,112399.8487
124724,108083.6335
124725,61261.4673
124726,123379.1713
124727,112399.8487
124728,51156.17603
124729,123379.1713
124730,93832.81876
124731,153235.3284
124732,93832.81876
124733,108083.6335
124734,127531.3613
124735,47603.8499
124736,51156.17603
124737,127531.3613
124738,130315.1487
124739,153235.3284
124740,127531.3613
124741,123379.1713
124742,108083.6335
124743,108083.6335
124744,123379.1713
124745,127531.3613
124746,112399.8487
124747,47603.8499
124748,47603.8499
124749,123379.1713
124750,51156.17603
124751,127531.3613
124752,112399.8487
124753,51156.17603
124754,108083.6335
124755,108083.6335
124756,123379.1713
124757,127531.3613
124758,127531.3613
124759,153235.3284
124760,93832.81876
124761,51156.17603
124762,108083.6335
124763,93832.81876
124764,51156.17603
124765,130315.1487
124766,151838.1986
124767,153235.3284
124768,127531.3613
124769,51156.17603
124770,127531.3613
124771,93832.81876
124772,127531.3613
124773,123379.1713
124774,51156.17603
124775,153235.3284
124776,51156.17603
124777,61261.4673
124778,108083.6335
124779,47603.8499
124780,51156.17603
124781,112399.8487
124782,93832.81876
124783,123379.1713
124784,51156.17603
124785,51156.17603
124786,93832.81876
124787,123379.1713
124788,108083.6335
124789,93832.81876
124790,127531.3613
124791,127531.3613
124792,108083.6335
124793,51156.17603
124794,51156.17603
124795,127531.3613
124796,112399.8487
124797,93832.81876
124798,112399.8487
124799,108083.6335
124800,93832.81876
124801,108083.6335
124802,51156.17603
124803,51156.17603
124804,112399.8487
124805,127531.3613
124806,112399.8487
124807,108083.6335
124808,127531.3613
124809,127531.3613
124810,51156.17603
124811,112399.8487
124812,47603.8499
124813,51156.17603
124814,61261.4673
124815,93832.81876
124816,108083.6335
124817,93832.81876
124818,112399.8487
124819,127531.3613
124820,112399.8487
124821,47603.8499
124822,123379.1713
124823,51156.17603
124824,51156.17603
124825,153235.3284
124826,127531.3613
124827,127531.3613
124828,51156.17603
124829,112399.8487
